sentence_id,sentiment,en_proportion,ta_proportion,na_proportion,num_switches,sentence_length,sentence
sent_00252,Mixed_feelings,0.7143,0.1429,0.1429,1,7,Sema  Tamil cinema Into a Next level
sent_00253,Mixed_feelings,0.3077,0.6923,0.0,5,13,concrete suvara odachittu pora alavu entha companyda mobile vachirukanga? enaku oru mobile venum...
sent_00254,Negative,0.3,0.7,0.0,3,10,Irungada !! Nalla rewind panni pathukuren !!!! Ethe pakanumnu terle ..beyond words !!!!!
sent_00255,Negative,0.8333,0.1667,0.0,1,6,The long wait is over. Thalaivaaaaaa! !
sent_00256,Positive,0.2,0.8,0.0,2,5,Vera level... Thalaivar AR rahman
sent_00257,Negative,0.2,0.7,0.1,1,10,virtual reality la uta naangalum veetlayey 3d la papom la !!!!!!!!
sent_00258,Negative,0.4737,0.4737,0.0526,5,19,"Waiting to see this on screen fdfs but thalaivar padatha enaiku fdfs olunga paakurathuku, but enna aanalum naan paapen"
sent_00259,Mixed_feelings,0.375,0.625,0.0,4,8,Akshay kumar voice kevalama iruku tamil version la
sent_00260,Mixed_feelings,1.0,0.0,0.0,0,4,Anyone here after zero
sent_00261,Negative,0.1667,0.8333,0.0,2,6,Vera level da daiiiiiii... Marana mass....
sent_00262,Negative,0.8333,0.1667,0.0,2,6,Wow....... Ak is looking.... Very dangerous.... ...
sent_00263,Negative,0.3,0.7,0.0,6,10,Ek building aur ek field..pe hi puri film dikha diya..lol
sent_00264,Negative,0.4286,0.1429,0.4286,2,7,RIP Baahubali 2000 CRORE movie loading ............2⃣.0⃣
sent_00265,Negative,1.0,0.0,0.0,0,6,Super star fans hit like here
sent_00266,Negative,0.8333,0.1667,0.0,2,6,Super star Rajini fans hit like
sent_00267,Negative,0.1429,0.7143,0.1429,2,7,Sema look VFXvara lavel  iam thalapathi veryan
sent_00268,Negative,0.2941,0.7059,0.0,4,17,Indiaka hi nahi world kabhi Record brock hone wala h Like karo jo jo aisa chahta h
sent_00269,Negative,0.7143,0.2857,0.0,2,7,Wonderful movie akshay Kumar fans like here
sent_00270,Negative,0.6667,0.3333,0.0,2,6,2.01 akshay kumar fans hit like.
sent_00271,Negative,0.3333,0.5833,0.0833,4,12,Ye kya raita bana diya bhai..  isse achha animation movie bana dete
sent_00272,Negative,0.0,1.0,0.0,0,7,Rajini ah vida akshay mass ah irukane
sent_00273,Positive,0.25,0.75,0.0,4,8,"Sankar sir, padam trailer mathiri illama irunthaa sari...."
sent_00274,Negative,0.2,0.6,0.2,1,5,Vfx ah paaaru daa  SUPERSTAR
sent_00275,Negative,0.375,0.625,0.0,2,8,Antha kaalaththu Taiwan video games maathiri irukku.. kodumai
sent_00276,Negative,0.8571,0.0,0.1429,0,7,Last Battle feels like Power Rangers SPD.
sent_00277,Negative,0.2857,0.7143,0.0,1,7,Crt time la vidama yenya ippadi panringa
sent_00278,Positive,0.5,0.5,0.0,1,6,Semmaa maasss.  Shankar proud of tamil .
sent_00279,unknown,0.5833,0.4167,0.0,4,12,Troll Pananlam nu vantha... Content'e Kidaikalaye paaa....  Awesome By Today Trending Team
sent_00280,Negative,0.1667,0.8333,0.0,2,6,Kanna Rajini rage Innum paakalaye....IPpo paarunga
sent_00281,Negative,0.8,0.2,0.0,3,10,Vera levellllllllllllll all the best shankar sir ur a legend
sent_00282,Positive,0.4444,0.5556,0.0,5,9,Silirkavachutinga thalaiva  Vera level thalaiva.... great job Sankar sir ...
sent_00283,Negative,0.2857,0.7143,0.0,2,7,Woowww  Teaser'ah pathutu katharana haters'ku elaruku RIP
sent_00284,Mixed_feelings,0.5714,0.2857,0.1429,1,7,Indian tamil film next level poga podhu
sent_00285,Mixed_feelings,0.5,0.5,0.0,2,8,Thalapathy vijay fans ...here ..hit like ...nanba nanbigal
sent_00286,Mixed_feelings,0.375,0.625,0.0,4,8,Teaser pakumbodhu mokkaiya iruku nenachu ******trailer vera level
sent_00287,Mixed_feelings,0.1667,0.8333,0.0,2,6,Namma tamil cinema vooda getha kattanum
sent_00288,Negative,0.3636,0.6364,0.0,4,11,Comments pakka vandha nanba nanbi gal like pannitu pooga   Trailar supper
sent_00289,Mixed_feelings,0.6667,0.1667,0.1667,1,6,Pride of Indian Cinema Superstar Rajinikanth🤘
sent_00290,Negative,1.0,0.0,0.0,0,7,Don’t forget to kill the like button 🤩🤩🤩🤩🤩
sent_00291,unknown,0.4,0.4,0.2,2,5,wah Bhaii Wahhh Akshay Sir
sent_00292,Negative,1.0,0.0,0.0,0,6,Super star fans hit like  waiting
sent_00293,Mixed_feelings,0.1,0.8,0.1,2,10,dai romba comedy aa iruku... pavam lyca 500 Kodi ya...
sent_00294,Positive,0.3333,0.5556,0.1111,4,9,Shankar g Hollywood level padam edukuringa ana logic yenga
sent_00295,Mixed_feelings,0.1429,0.8571,0.0,2,7,Dei..ennada graphics idhu..sakthiman maari pesran akshay kumar
sent_00296,unknown,1.0,0.0,0.0,0,11,This  is some awesome bgmmmmFeela like world is in real danger
sent_00297,Negative,0.1667,0.6667,0.1667,2,6,Vfx pathi ippo pesungada Hollywood sambranigala
sent_00298,Negative,0.6667,0.3333,0.0,2,6,Tamil cinema is hai fai NOW
sent_00299,Positive,0.7143,0.2857,0.0,4,7,Wow vera level thank u sankar sir
sent_00300,Positive,0.8571,0.1429,0.0,2,7,Super Star fans hit liks.... Vera Level....
sent_00301,unknown,0.5,0.5,0.0,2,6,Kya ye movie hindi m aayegi...
sent_00302,Positive,0.125,0.875,0.0,2,8,Ithanda nijamana verithanam.. Vijay fans lam oram po
sent_00303,Negative,0.0909,0.9091,0.0,2,11,Kolla massss . . Namaku thevaiyanadhu namba dhan adichu vaganum  Vera level thalivaa
sent_00304,Positive,0.1538,0.8462,0.0,3,13,"Vettu kuthu thavirthu vera mathiri story varadha, vetrimaaran., Ketta vartha illadha varaikum happy..,"
sent_00305,Positive,0.3333,0.6667,0.0,5,9,Ratho dha sauce Mari irukku mathapadi trailer Vera lvl
sent_00306,Positive,0.6,0.4,0.0,1,5,Danush + vetrimaaran = super hit movie
sent_00307,Mixed_feelings,0.0,1.0,0.0,0,12,kolaveri thoondugira padam edhukku edukaran? ivan kasu parthuduvan; mathavan vettikittu savanunga. Pannadaigal!
sent_00308,Negative,0.1429,0.8571,0.0,2,7,Etho onnu miss aguthu pa... etho onnu
sent_00309,Positive,0.5714,0.2857,0.1429,1,7,THE BEST COMBO IN KOLLYWOOD.... DHANUSH-VETRIMARAN-GV PRAKASH
sent_00310,Positive,0.1667,0.8333,0.0,2,6,Namma ooru screen LA semaya irukku
sent_00311,Negative,0.3333,0.6,0.0667,6,15,Bgm viswasam movie odathu mathiri iruke...  Athula fast uh irukaratha ithula gvp slow panni potrukan
sent_00312,Negative,0.4286,0.4286,0.1429,1,7,0:30 Dunkirk music copy adichirukkan GV Prakash
sent_00313,Positive,0.5714,0.4286,0.0,5,7,Movie booking pananu think panavaga like panuga
sent_00314,Mixed_feelings,0.6667,0.1667,0.1667,2,6,Looks like superstar thalaivar at 0:23
sent_00315,Positive,0.6667,0.3333,0.0,4,6,Wrong casting manju warrier.danush sir.....bad casting
sent_00316,Negative,0.1538,0.7692,0.0769,4,13,"Yov teejay, gowtham menon range ku album pannitu indha kamunattinga kita matikitaye da🤣🤣🤣"
sent_00317,Positive,0.5,0.5,0.0,5,8,Asuran movie vetri pera congratulation to thala fans
sent_00318,Negative,0.0,1.0,0.0,0,11,Paraiyanaaagaa piranthathil perumai kolkirann . Enga ananaa Jai kka Evan daa irukkan
sent_00319,Positive,0.1111,0.8889,0.0,2,9,Ootha antha oscar ah yeduthuttu vandhu asuran- kaala vaiyungaadaaaa
sent_00320,Mixed_feelings,0.0,1.0,0.0,0,7,Idhulayum jaadhi ya kondu vandhuteengala da Thu
sent_00321,Positive,0.1429,0.8571,0.0,1,7,Am thalapathy veriyan  Anna asuranuku marana waiting
sent_00322,Positive,0.1667,0.6667,0.1667,1,6,Mirandutan da dei. Vera level bgm
sent_00323,Positive,0.5,0.5,0.0,3,4,Veralevel performer Dhanush sir
sent_00324,Negative,0.2353,0.7059,0.0588,6,17,konjam fast ah play panuna kaththi theme music mathiri irukuthu indha bgm. enaku matum than apdi thonudha ?
sent_00325,Negative,0.6,0.4,0.0,3,5,Manju looks like Kanmadham character 🤯
sent_00326,Positive,0.0,1.0,0.0,0,19,Namma kita kaadu iruntha eduthukidu vanunga  Rooba iruntha pudingi kuvanuva  Namma kitta irunthu PADIPPA maatum avangalala eduka mudiyathu chithambaraov
sent_00327,Positive,0.4615,0.5385,0.0,3,13,I m waiting for u Thalaiva va sekrama screen la va Thalaiva dhanush
sent_00328,Positive,0.5,0.5,0.0,1,6,Nadigar dhanush mass... I am waiting
sent_00329,Positive,0.3333,0.6667,0.0,4,9,Vetrimaaran+gv+dhanush anna vera level combo nu marubadiyum prove pannitanga
sent_00330,unknown,0.125,0.75,0.125,2,8,SaNa ah Irunthuruntha Vera Level la BGM Irunthurukum!!!
sent_00331,Positive,0.0,1.0,0.0,0,7,Padippu irutntha evanalyum onnum pudunga mudiyathu mass.
sent_00332,Positive,0.0,0.5714,0.4286,0,7,Ennpa G.V Nkp Bgm Manasula Vanthutu pokuthu
sent_00333,Positive,0.0,1.0,0.0,0,5,Apo Ennai Nokki Payum thotta 🤔🤔🤔
sent_00334,Positive,0.5,0.5,0.0,3,6,National award varanum naa like pannuka
sent_00336,Positive,1.0,0.0,0.0,0,6,I am waiting mar an sir
sent_00337,Negative,0.0,1.0,0.0,0,14,Indha cinemaavukkaaha sollala sinna paya makkaa.. SINDHIYUNGAL Andha oruvandhaanda Seeman...adha payan padithikka solraangha puriyudhaa....thamizha?
sent_00338,Negative,0.2,0.8,0.0,2,5,Elam ok pa   Sneha enga?
sent_00339,Positive,0.25,0.75,0.0,2,8,Vetrimaran sir plzz vijay & surya vechi padam pannunga
sent_00340,Positive,0.4286,0.5714,0.0,8,14,Ilaiya super star Dhanush mass fli film..... Asuran coming an meratal in Tamil nadu....
sent_00341,Negative,0.0,0.8,0.2,0,5,"Ennangada ithu viswasam bgm kekuthu, 🤔🤔"
sent_00342,Negative,0.4,0.6,0.0,5,15,Sa Na kita koduthurukalam.gv thaan acting la pooitarula   . Dear vm pls give sana dhanush combo .
sent_00343,Negative,0.5,0.3333,0.1667,1,6,Super but 5.2K haters mental pu.....
sent_00344,Positive,0.0909,0.9091,0.0,2,11,Nejamavae sema trailer..... Dhanush--vetrimaaran....... Kalaiyum kaviyum vivasayathin paguthi  puthumai padappu... Asuran....
sent_00345,Negative,0.3333,0.6667,0.0,1,6,Keel jaadhi mel jaadhi fight asusual
sent_00346,Negative,0.1429,0.8571,0.0,1,7,Song than nkp la ketta maari irukku
sent_00347,Positive,0.2143,0.7857,0.0,6,14,Asurathanamaana acting padathula paatha apram varavanga mattum like pannunga pa Vera level verithanam nanpa 🤩🤩🤩
sent_00348,Positive,0.1667,0.8333,0.0,1,6,Trending la vantha mass ah erukum
sent_00349,Positive,0.5,0.5,0.0,2,6,DHANUSH vera level performance in ASURAN.....
sent_00350,Positive,0.3333,0.5833,0.0833,3,12,waiting vadachennai 2 ku next project start pannunga romba aaval la irukku
sent_00351,Positive,0.8333,0.1667,0.0,2,6,Our Lady Super Star  Manju Warrier
sent_00352,Mixed_feelings,0.4286,0.5714,0.0,7,14,Kv anandh sir surya sir fan sangada paduvanganu ninainga... Kappan trailer than soona sir
sent_00353,Positive,0.3333,0.6667,0.0,2,6,Dhanush  Vishal Jayamravi   Lov from kerala
sent_00354,Positive,0.3333,0.6667,0.0,2,9,Dhanush's Swag Just Awseome .. Nammaku thevaiyanathu naamatha aaduchu vaanganum ..
sent_00355,Positive,0.1667,0.8333,0.0,1,6,"Pwoli pwolii . Dhanush, vetrimaaran, Manju warrier 🤘"
sent_00356,Positive,0.0909,0.9091,0.0,2,11,Verithanam... paaahhhh.....polladhavan aadukalam vada Chennai ah vida payangarama iruku.... BGM.. paaahhhh
sent_00357,Positive,0.1579,0.8421,0.0,2,19,Vetri anna ungla la matum than enga dhanush anna va vera vera dimetiontionla katta mudiyum realy hat's of anna
sent_00358,Positive,0.3,0.7,0.0,1,10,"Dai enada ithu thaarumara irukku, Vetrimaran Dhanush once again proved."
sent_00359,Mixed_feelings,0.5,0.5,0.0,4,8,Aasuran based on novel named vekkai by poomani.
sent_00360,Mixed_feelings,0.25,0.75,0.0,4,8,Intha kaapan fans Inga vanthu comedy pannitu irukanga 🤦
sent_00361,Positive,0.0,1.0,0.0,0,6,Vetri ne dhanusha pudiche thongitu iru....
sent_00362,Negative,0.3889,0.5556,0.0556,12,18,0.42 @viswasam theme music Mari feel pannuvanga like pannunga  Bgm ratchasan and viswasam rendu collaborate panna Mari iruku
sent_00363,Negative,0.2,0.8,0.0,4,10,Idha pathutu road la students kathi vaichi kitu sanda poduvanunga 🤦
sent_00364,Positive,0.0,1.0,0.0,0,14,Dai yenna daa padam edhuthu vachu erukinkaaa otha vetrimaran ahaa adichuka ale Ella pooo
sent_00365,Negative,0.6,0.2,0.2,2,5,Who feeled viswasam bgm...in between ...??
sent_00366,Mixed_feelings,0.3333,0.6667,0.0,4,15,Plssssss intha diwali ku movie a release pannuga naan dhanush anna oda periya paithiyaran fan...
sent_00367,Positive,0.0,1.0,0.0,0,7,Padippa Mattum namba kitta irundhu parikka mudiyadhu!!
sent_00368,Positive,0.6667,0.3333,0.0,2,6,Compare to kappaan Aduran is winderfull
sent_00369,Positive,0.5,0.5,0.0,2,6,Dhanush annanuiku national award ready pannuinka
sent_00370,Positive,0.2857,0.7143,0.0,4,7,Vera level la irukkey trailer.. Padam therikkapothu
sent_00371,Negative,0.1429,0.7143,0.1429,1,7,nkp theme mathri iruku sngum apdtha iruku
sent_00372,unknown,0.0,1.0,0.0,0,9,అన్నయ్య.... తెలుగు లో కూడా చేయండి అన్నయ్య... మూవీస్ ప్లీజ్ అన్నయ్య
sent_00373,Positive,0.0,1.0,0.0,0,10,Paddipa onnu mattum namba kitta avanuga pudunga mudyathu da chidambaram
sent_00374,Positive,0.25,0.75,0.0,3,8,Music Verithanam nu Solravanga Oru Like ah podunga
sent_00375,Positive,0.375,0.625,0.0,6,8,Massss sir semma trailer eppo movie pakka poram
sent_00376,Negative,0.0,0.7143,0.2857,0,7,Bgm kekka nerkonda paarvai bgm maariye irukkeeee
sent_00377,Positive,0.4286,0.5714,0.0,3,7,Vera level trailer padam masssa irukum confirm
sent_00378,Positive,0.1429,0.4286,0.4286,2,7,GV prakash phhhhh BGM vera level thalaivaaaaaaaaaaa
sent_00379,Positive,0.25,0.75,0.0,1,4,congrats vetri maaran & dhanush.....
sent_00380,Mixed_feelings,0.25,0.75,0.0,3,8,Subscribers kammiya iruku adhanala views konjam kammiya iruku
sent_00381,Positive,0.1667,0.8333,0.0,3,12,Sorry bha ... Plz konjam yellam othungu ... Asuran vanthachi  verithaname intha padam than
sent_00382,Positive,0.2308,0.7692,0.0,4,13,"Inoru Tirunelveli base movie  , vettai nai la ipamachi cinema la kamikurathy nala iruku"
sent_00383,Positive,0.75,0.25,0.0,1,4,Thalaiva....    I  am waiting
sent_00384,Positive,0.5,0.5,0.0,2,6,Thala I am waiting... ana dhanush...
sent_00385,Positive,0.0,1.0,0.0,0,10,Namakita kadu iruntha eduthupanga..panam iruntha pudingipanga..padipu matum eduthakve mudiyathu...dialogue sema
sent_00386,unknown,0.4,0.6,0.0,4,10,Ilam dhanush colour black vintage kaatuthu yaaru yaaru note panninga
sent_00387,Mixed_feelings,0.5,0.3333,0.1667,3,12,332k likes to go🤙 lifetime record aa 500k like kondu varanum    #Dhanushveriyan
sent_00388,Positive,0.1667,0.8333,0.0,2,6,Dhanush Anna Maas solldravanga like podunga
sent_00389,Positive,0.1111,0.8889,0.0,2,9,Danush +Vetrimaran+GV  Antha award lam eduthu vaingada vanga varanga...
sent_00390,Positive,0.6667,0.3333,0.0,1,3,Love you Thalaiva
sent_00391,Positive,0.3333,0.6667,0.0,3,9,Vetri maaran sir veralevel maasss &Danush Anna acting woww
sent_00392,Mixed_feelings,0.8333,0.1667,0.0,2,6,I think dislikers is simbu fan
sent_00393,Positive,0.375,0.5,0.125,1,8,1.18 teejay  Yaar Ellam kavanichinga🤩  fans like here
sent_00394,Positive,0.1667,0.8333,0.0,1,6,Mass thalaiva Dhanush Anna vera level
sent_00395,Positive,0.1667,0.8333,0.0,1,6,Mass thalaiva Dhanush Anna vera level
sent_00396,Positive,0.25,0.75,0.0,3,8,Dislike podura alavaku intha trailer yathum illa so 🤩
sent_00397,Positive,0.0,1.0,0.0,0,14,Ivan la oru aala ivan la oru moonjiyaa nu ketaanga...ana inaikku danush engayo irukaaru...
sent_00398,Positive,0.7143,0.2857,0.0,3,7,That Bgm is lit... Marana waiting thalaivaaaaa
sent_00399,Positive,0.2857,0.7143,0.0,2,7,Thaliva ni vera Laval... Love you anna
sent_00400,Positive,0.1667,0.8333,0.0,2,6,Sekkiram release pannukappa nallapadam parthu nalachi.
sent_00401,Positive,0.3333,0.3333,0.3333,1,6,10.5 m 3 clock kulla varuma
sent_00402,Positive,0.4545,0.3636,0.1818,5,11,THALA fans faster 1m likes varanum 4 days achi wat happen
sent_00403,Positive,0.25,0.75,0.0,4,8,ippo intha trailer ah parkuravana oru like podunga
sent_00404,Positive,0.5455,0.4545,0.0,7,11,Morning lindhu trailer pathuttu yavalo comment likes checkpannite erukravange like podunge
sent_00405,Positive,0.0,1.0,0.0,0,6,neraya neraya neraya neraya neraya neraya.
sent_00406,Positive,0.2857,0.7143,0.0,4,7,Epo yaralaa trailer pathuttu erukinge like podunge
sent_00407,Positive,0.3684,0.3684,0.2632,6,19,viswasam Ku irundha opening iduku illa y🤔.still only 10 M.viswasam trailer 14 M in one day.edo onu miss aavudu
sent_00408,Mixed_feelings,0.3636,0.6364,0.0,4,11,Bhai jo mera channel subscribe karega me uska channel subscribe karunga
sent_00409,Mixed_feelings,0.6667,0.3333,0.0,1,6,pls hindi me dubbed  krna  kyu ...
sent_00410,Negative,0.1667,0.8333,0.0,2,6,Ajith amma koothi   Surya fan da
sent_00411,Negative,0.0,1.0,0.0,0,5,Ajith amma koothi    Surya da
sent_00412,Negative,0.0,1.0,0.0,0,6,Ajith pundai waste    Surya anna mass
sent_00413,Negative,0.125,0.875,0.0,1,8,Ajith kumar mutta punda nadippin nayakan tha king
sent_00414,Negative,0.0,1.0,0.0,0,8,Ajith punda mavan surya anna kitta nerunga mudiyath
sent_00415,Positive,0.0,1.0,0.0,0,7,Thala Vellhai mudi parthu parthu salichi pochupa......
sent_00416,Positive,0.0,1.0,0.0,0,6,thanga tamil mannan enga thala daa
sent_00417,Negative,0.0,1.0,0.0,0,7,Ajith kummar thevidiya mavan avA ammave okkanum
sent_00418,Positive,0.2353,0.7059,0.0588,2,17,thala yoda nalla manasuku ellaamay nallathavay nadakum 2019 mega blockbuster Movie nkp thaan ithula entha santhegamum kidaiyathu
sent_00419,Positive,0.3636,0.6364,0.0,3,11,Thala yoda dialogue delivery ovvonrum sema mass ah iruku goosebumps overloaded
sent_00420,Positive,0.1429,0.8571,0.0,2,7,enna mathiri thala veriyarkal oru like podunga
sent_00421,Positive,0.3333,0.3333,0.3333,2,6,Marana waiting for nkp fdfs ku
sent_00422,Positive,0.2857,0.5714,0.1429,2,7,pangaaligala trending no 1 ku kondu vaanga
sent_00423,Mixed_feelings,0.5,0.5,0.0,3,8,need combination of thala mohanlal or pavan kalyan
sent_00424,Positive,0.1667,0.8333,0.0,1,6,Thala Solla Vaarthaiye Illa Vera Level....
sent_00425,Positive,0.1667,0.8333,0.0,2,6,Idhe velaiyaga iruppavargal Inge like podunga
sent_00426,Negative,0.0,1.0,0.0,0,10,naan  thala veriyandaa Thala patthi evanavathu thappa pasuninga sanga aruthiruven
sent_00427,Positive,0.2857,0.4286,0.2857,4,7,U1 bgm vere level solluravnge like podunge
sent_00428,Positive,0.1,0.9,0.0,2,10,Thala naa Mass  Thala naa Class  Thala naa Gethu daa
sent_00429,Negative,0.0,1.0,0.0,0,9,ithu tamil nadu ella ithu enga thala nadu daa
sent_00430,Positive,0.3077,0.6923,0.0,6,13,Thala yoda last dialog sema mass Vera level nu soldravanga oru like pannunga
sent_00431,Positive,0.1818,0.6364,0.1818,2,11,Paathute iruken marubadiyum marubadiyum Avlo pudichiruku  only for thala nd U1
sent_00432,Positive,0.2,0.8,0.0,4,10,Thala yoda look sema mass nu soldravanga oru like pannunga
sent_00433,Positive,0.125,0.875,0.0,1,8,Thala pola varuma  Thala eppavume mass Vera level
sent_00434,Positive,0.1667,0.8333,0.0,2,6,Ethana Peru pathutrikkinga inga like pannunga
sent_00435,Positive,0.2222,0.7778,0.0,3,9,"Innum neraya neraya nerya, neraya views varanum.... Thala Rock"
sent_00436,Positive,0.1667,0.8333,0.0,1,6,Ena pa ipdi iruku Vera level..
sent_00437,Positive,0.7778,0.2222,0.0,3,9,can not wait for thala movie ................v love thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
sent_00438,Mixed_feelings,0.4667,0.0,0.5333,0,15,Trending  Singapore no 1 India no 2 Sri Lanka no 2 Malaysia no 3  Rocking.........
sent_00439,Positive,0.3333,0.6,0.0667,5,15,Reached 10m views superb Thala always mass Vera level enum neraya neraya neraya neraya neraya .
sent_00440,Positive,0.6,0.0,0.4,0,5,10.1M Views with 771k likes
sent_00441,Positive,0.7143,0.0,0.2857,0,7,Need 29k to make it 800k likes ....
sent_00442,Positive,0.5,0.0,0.5,0,12,#1 trending in #Srilanka  #3 trending in Malaysia  #9 trending in India
sent_00443,Positive,0.2857,0.6429,0.0714,5,14,Daily 25 time pathalum puthusa pakura mathiri than irukku. Thala acting yuvan music sema
sent_00444,Positive,0.75,0.25,0.0,2,8,love status luka chuppi movie song edit   & support
sent_00445,Positive,0.2857,0.5714,0.1429,3,7,Tharamana sambavam irukku Aug 10 annaikku wait
sent_00446,Positive,0.25,0.625,0.125,1,8,Sarkar kitta kooda nerunga mudiyala just 10million views
sent_00447,Positive,0.5714,0.4286,0.0,1,7,Who is best trailer...?  Nerkonda paarvai   Sindhubaadh
