sentence id,codemixed text,monolingual text
2025-05-01T16:22:27.421504,main Tumhare channel ko delete kar diya Mujhe 2.o film doo,"I deleted your channel, give me the 2.0 movie."
2025-05-01T16:22:34.643629,"Нихрена себе!вот это индусы,вот это удивили, охренеть","Damn! These Indians really surprised me, that's amazing."
2025-05-01T16:22:38.386061,2.0 full movie on zee tamil channel,2.0 full movie on Zee Tamil channel
2025-05-01T16:22:42.533276,Что за хрень? Очередное индийское кино?,What the hell? Another Indian movie?
2025-05-01T16:22:46.331482,PETTA or VISWASAM ? ME PERSO PETTA,"""PETTA or VISWASAM? Personally, I prefer PETTA."""
2025-05-01T16:22:51.565630,Super akshay sir i love u sir,"Super Akshay sir, I love you sir."
2025-05-01T16:22:55.441206,Put 2.0 movie in 3d on Feb 3 in telugu,Show the 2.0 movie in 3D on February 3 in Telugu.
2025-05-01T16:23:00.028640,Yaar. 2.0 iski movie ab tak you tube available Nahi hai,Who. The movie 2.0 is not available on YouTube yet.
2025-05-01T16:23:05.099261,Sankar sir kku thanks solla nu,I want to say thanks to Sankar sir.
2025-05-01T16:23:09.812006,", Best tamil movie 2.0 3d experience me .",The best Tamil movie is the 3D experience of 2.0.
2025-05-01T16:23:14.046805,Maranam Mass U Maranam #2.O.. (By-Fan of Rajni & Sachin Tendulkar),Death is Mass U Death #2.O.. (By-Fan of Rajni & Sachin Tendulkar)
2025-05-01T16:23:19.797027,Deja de juzgar esta película antes de verla.,Stop judging this movie before watching it.
2025-05-01T16:23:24.405917,Avenger main chitti ko bulla lo,"Avenger, the robot, was in the bull fight."
2025-05-01T16:23:28.788264,Joker ku aparam.... Namba Pakhirajan ku dhan villian fan base iruku pollaa,"After Joker, only our Pakhirajan has a villain fan base it seems."
2025-05-01T16:23:32.647589,ராஜ்னி சூப்பர் ஸ்டார் Akshay is the best actor,Rajni is a superstar and Akshay is the best actor.
2025-05-01T16:23:37.599367,Sethu anna Voice Thalaivar Entry Kolla Gaandu la irukan Epo varum oh nu,"Sethu brother, the voice of Thalaivar's entry is amazing, I wonder when he will come."
2025-05-01T16:23:41.490992,Enga thalaivanna summava Ippo paruda indha Kaali oda aatatha Kaala mudinchu Kaali ya vandhirukaruda,"Our leader is totally drunk now, watch how Kaali dances, finish the dance Kaali, please come."
2025-05-01T16:23:45.260834,All rajini heaters sweet saapdungo kaali da,"All Rajini haters should taste this sweet dish, it's delicious."
2025-05-01T16:23:51.787078,Paaaa.... Vera level la iruku thalaiva career ah idhu Mukkiyamana padama irukum,"Paaaa.... This is a very important movie in your career, thalaiva. It's at a different level."
2025-05-01T16:23:56.338305,marana masskku massa gettha nama thalaivaru massa ierukku mudiyathu marana na style,"Our leader is absolutely amazing, he can't be matched, his style is deadly."
2025-05-01T16:24:01.217866,"Enapa gangster padam nu nenacha clg, students, protest, old age love scene la katrenga, kabali madere la irukadea...","When I thought it was a gangster movie, there are college, students, protest, and old age love scenes, it's not like Kabali at all..."
2025-05-01T16:24:06.785664,Intha padatha pathe aakanum Thalaivaa aaaaaa.........,We have to watch this movie Thalaivaa aaaaaa.........
2025-05-01T16:24:11.616270,Superrrrrrrrrrrrrrrrr Star love youuuuu so much sir,"Super Star, I love you so much, sir."
2025-05-01T16:24:15.935054,Padatha ippove pakanum pola thonuravanga like podunga,The people who feel like watching the movie right now should like it.
2025-05-01T16:24:21.882693,Last 5 sec varadhu thuppaki music madhri irukunu solravanglam like podunga,"The last 5 seconds sound like Thuppaki music, so go ahead and like it."
2025-05-01T16:24:25.886443,Really super epdiya ivlo irku 37 days la mudicha,Really super how they finished this in just 37 days.
2025-05-01T16:24:30.059286,Super thalaiva... Summa madura localu...,Great leader... Just a small-town local...
2025-05-01T16:24:33.984848,Dislike ethuku da poduriga . Teast ellatha people...,"""Why are you disliking, you fools... People with no taste..."""
2025-05-01T16:24:38.224960,2:05 Marana massssssssssss luv u thalaivaaaaaaaaaaaa,"2:05 is amazing, I love you, leader."
2025-05-01T16:24:43.480278,"Ivvalavu nallh trailer ah um dislike panringalae,yaru paatha veliya irukku","People are disliking such a good trailer, who is out there watching?"
2025-05-01T16:24:46.808145,Kola kandula iruken konne potruven.... vaaree vaa,"I am very angry, I will kill you.... come on come."
2025-05-01T16:24:51.351326,Ithu thaan da Rajini padam .Pa.Ranjith unaku paadam.,"This is Rajini's movie, Pa Ranjith, it's your movie."
2025-05-01T16:24:57.085210,Makkal Selvan VJS Fans Like Here..!,People's Treasure VJS Fans Like Here..!
2025-05-01T16:25:01.366082,Best makeup (getup) for rajini after Shivaji film!,The best makeup (getup) for Rajini after the Shivaji movie!
2025-05-01T16:25:06.407818,Thalaivar ku enna pa vaisu ippadi kalakraru.,"What have you given to the leader, he's rocking like this."
2025-05-01T16:25:11.271372,Rajini and Simran make a wonderful pair,Rajini and Simran make a wonderful pair.
2025-05-01T16:25:16.258126,Will it cross sarkar teaser likes?,Will it surpass the likes of the Sarkar teaser?
2025-05-01T16:25:21.133934,Vjs mass avalo than solrathuku onnum ila,"There's nothing much to say, Vjs is not that great."
2025-05-01T16:25:25.989292,"sema but aniruth music sumara irukku ,yuvan best ah oottruparu ,","Really great but Aniruth's music is okay, Yuvan is doing the best."
2025-05-01T16:25:30.329956,Thalaiva.. looking good even at 70..semme,Leader.. looking good even at 70..awesome.
2025-05-01T16:25:35.296150,"sema but aniruth music sumara irukku ,yuvan best ah oottruparu ,","The song is great but Aniruth's music is average, Yuvan is performing the best."
2025-05-01T16:25:39.036242,Jithu Vs Kali ...Petta paarakk...Jithu fans hit like..,Jithu vs Kali... Watch it fast... Jithu fans hit like.
2025-05-01T16:25:43.216972,Paaka thaane pora. Intha kaali oda aatatha,Just look at how this Kali is dancing.
2025-05-01T16:25:48.465804,"sema but aniruth music sumara irukku ,yuvan best ah oottruparu ,","It's awesome but Aniruth's music is just okay, Yuvan is performing the best."
2025-05-01T16:25:52.417758,Thalaiva un padam illatha valkai wast thalaiva kalakura,"Life without your movies is useless, you're amazing boss."
2025-05-01T16:25:56.704824,Pongal vanda paka thane pora..... 100% petta paraak,I can't wait to see Pongal come... I'm getting 100% excited.
2025-05-01T16:26:00.815859,Omg awesome... Awesome... Awesome... Luv u thaalaiva..,"Oh my god, awesome... Awesome... Awesome... Love you, leader."
2025-05-01T16:26:05.462204,Semaa this pongal is thalaivar pongal,"This Pongal is the best Pongal, Semaa."
2025-05-01T16:26:11.613453,Rajini padum Nalla gathu tha ethuku athuku trailer la,"Rajini's song is good, that's why it's in the trailer."
2025-05-01T16:26:16.375025,Ithu dan Namma keata Thalaivar Padam Da evlo naala intha Mari padathuku dan wait panrom,"This is what we have been waiting for our Thalaivar's movie, it's been so long since we waited for a movie like this."
2025-05-01T16:26:20.444530,Petta it's a pre padai for Visvasam,Petta is a prelude to Visvasam.
2025-05-01T16:26:24.688753,Super super super,Super super super
2025-05-01T16:26:28.294913,Trailer evalavu nallA irrundhalum ivanunga dislike tha pannuvanga,"No matter how good the trailer is, these people will only dislike it."
2025-05-01T16:26:32.563564,2:11 semma smile sweet sapada poroum pongal ku,2:11 is the perfect time to cook Pongal with a sweet and lovely smile.
2025-05-01T16:26:38.546323,intha pongal sema super ah iruka pothu,This Pongal is so super nice.
2025-05-01T16:26:42.332987,intha pongal sema super ah iruka pothu,This Pongal is really amazing.
2025-05-01T16:26:47.766135,Trailer ra mass sa eruku. Apo movie marana Mass......... ......,The trailer is really cool. Then the movie is absolutely amazing.
2025-05-01T16:26:51.961777,Rajni Vijay sethupathi nawaz Petta,"Rajni, Vijay Sethupathi, and Nawaz in Petta."
2025-05-01T16:26:55.716936,Petta k but visuvasam trailer is still not release,The Petta movie trailer is still not released.
2025-05-01T16:27:00.422212,Portrait mode vekkama irundhurukalam 2:18,They could have left it in portrait mode at 2:18.
2025-05-01T16:27:04.780951,padatha pakka kola kandula iruken diiiiii,"I'm really excited to watch the movie, dude!"
2025-05-01T16:27:09.644937,Ellam sarithan but Vjs padathula irukaranu kekura alavuku trailer iruku,Everything is fine but the trailer is so good that it makes you wonder if Vijay Sethupathi is in the movie.
2025-05-01T16:27:14.075638,Pazhaya Rajinikanth ah paatha feeling pa....,The feeling when I see the old Rajinikanth...
2025-05-01T16:27:18.216785,I love u Rajini sir,I love you Rajini sir
2025-05-01T16:27:23.130180,Petta pongal thalaivar pongal marana mass pongal thalaivar vara levelmassssssssssssssssssssssss,Petta Pongal superstar Pongal is extremely awesome Pongal superstar coming level is amazing.
2025-05-01T16:27:26.874922,"ppppppppaaaaaaaaa, Vintage Rajini is back.... super summa alluthu....","Wow, Vintage Rajini is back.... it's really awesome...."
2025-05-01T16:27:31.602735,"Rajni sir ,nawazuddin siddiqui, Vijay Sethupathi","Rajni sir, Nawazuddin Siddiqui, Vijay Sethupathi."
2025-05-01T16:27:35.518042,rasithu rusichi sethuki yirukkar karthik suburaj...,Karthik Suburaj is looking angry and furious...
2025-05-01T16:27:40.180728,Fdfs paathathan pongal diwaliya irukka mudiyum,"Looking at it, it could be Pongal or Diwali."
2025-05-01T16:27:43.976303,super hit aganam rajini sir back,Rajini sir should make a super hit comeback.
2025-05-01T16:27:49.223102,"Pongalukku Sirappana, Tharamana, Mass entertainer flim","A spectacular, outstanding, mass entertainer film for Pongal."
2025-05-01T16:27:52.812465,1 MILLION in 2 1/2 hrs,One million in two and a half hours.
2025-05-01T16:27:56.870904,Thalaivar Paraaak! Make way for Superstar,Leader is here! Make way for Superstar
2025-05-01T16:28:00.874867,Intha Super Star thaaan engaluku venum 90's kids fav,"We need this Super Star, the favorite of 90's kids."
2025-05-01T16:28:05.016547,Y not Pongal sapda Porom............mathunga boss's adhe...,"Why not go eat Pongal...come on boss, let's do that..."
2025-05-01T16:28:11.268150,Ippo yenna panna poro....? Hahaha ticket book panna poro,What should I do now....? Hahaha should I book the ticket?
2025-05-01T16:28:15.726484,Thaa anga paara en thalaivarah masssu maranam,"Look there, my leader is so cool he's like a mass death."
2025-05-01T16:28:20.841890,Love u thalivaa Telugu lo kavaali saami,"I love you, my king. I need you in Telugu, my lord."
2025-05-01T16:28:25.040507,iooooooo enna solrathu be theriyala thalaivaaaa,"I don't know what to say, boss."
2025-05-01T16:28:29.317167,Rajini sir telugu fans hit a like here ? Rajinified,"Rajini sir's Telugu fans, hit a like here? Rajinified."
2025-05-01T16:28:34.059917,Kolai gandula iruken kollama vida maten......wat a mass n stylish man yar....,I am in a murderous mood and I won't let go easily......what a powerful and stylish man he is....
2025-05-01T16:28:38.326248,Kolai gandula iruken kollama vida maten......wat a mass n stylish man yar....,"I'm in the mood to kill, I won't let go easily......what a mass and stylish man, dude...."
2025-05-01T16:28:43.011311,Unkala Pakka indha oru janmam podhadh thaliva,You are truly a legend in this lifetime.
2025-05-01T16:28:47.468373,mass class Thalaiva Vera evanum ila,"Mass class Thalaiva, no one else is like you."
2025-05-01T16:28:52.278768,Marana mass marana style marna gethu mass trailer rajinified,"The trailer is super stylish, extremely powerful, and absolutely mass with Rajini's signature touch."
2025-05-01T16:28:56.580000,Maas maas maas thalaivar on track . Paakathaneporeee,"Month after month, the leader is on track. Can't wait to see it."
2025-05-01T16:29:01.316012,I am bigger fan in Thalaivar,I am a bigger fan of Thalaivar.
2025-05-01T16:29:05.656784,Simran mam so beautiful ..thalaivar ivlo young ah pathu evlo naal achu jithu,"Simran mam is so beautiful.. leader, it's been so many days since we saw you looking this young Jithu."
2025-05-01T16:29:10.968618,PETTA trailer SUPER Rajnikanth Garu style we want Telugu release on January 10 Rajnikanth STYLE ADURS pakka MASS,"The PETTA trailer looks SUPER in Rajnikanth Garu's style, we want a Telugu release on January 10, Rajnikanth's STYLE is definitely MASS like ADURS."
2025-05-01T16:29:15.181267,Enaku padame partha maari oru Feeling uuu,I feel like I've already seen the movie.
2025-05-01T16:29:20.261733,Rajani Sir gr8 man agree hit like,"Rajani Sir is a great man, I agree, hit like."
2025-05-01T16:29:24.232875,Ena story nu guess panna mudiyala,I can't guess what the story is.
2025-05-01T16:29:28.770940,Back to youth Rajini... Thalaiva marana mass .....,Back to the youthful Rajini... Thalaiva is extremely stylish and powerful...
2025-05-01T16:29:32.718421,Konj pathinkiru....odi othingiru ...vaarrraru thalaivaru.....petta paraak......,"I'm very scared...run and hide...the leader is coming...fly away, my dear bird..."
2025-05-01T16:29:36.576388,Vijay sethupathi fans hit like here,Vijay sethupathi fans click like here.
2025-05-01T16:29:40.137135,Ivaruku vayasu aagala man of masses for a reason,He is still young and is the man of masses for a reason.
2025-05-01T16:29:44.941527,sathima solra adicha underware odda vitarava,The underwear will tear if you hit it with truth.
2025-05-01T16:29:50.045934,"Rajni sir , Vijay and Nawajuddin in one movie. OMG...","Rajni sir, Vijay and Nawazuddin in one movie. Oh my God..."
2025-05-01T16:29:54.094916,Ending speech mass thalivaaaaaaakola kandula iruken,"I'm waiting eagerly for your powerful speech, Thalaiva."
2025-05-01T16:29:58.393983,Gommala marana kaatu kaatitan trailer la ye,The trailer itself was like a deadly forest in Gommala.
2025-05-01T16:30:02.938730,Sirapana tharamana sambavangala enidhan pakka pora,I am going to watch an awesome movie with lots of spice.
2025-05-01T16:30:07.341908,pakka va Rajinified. kola gandula waiting,It's truly Rajinified. Waiting with great excitement.
2025-05-01T16:30:11.643819,2:01 kola kandu la iruken mavaney kollama Vida maaten....semma,"I'm in a great mood son, I won't let go easily...awesome."
2025-05-01T16:30:16.048637,"Ellam super dhaan, Name card laam Thamizh la podamatingala? @karthicksubburaj","Everything is great, can’t we put the name card in Tamil? @karthicksubburaj"
2025-05-01T16:30:19.962950,Karthi Subbaraj tq for bring our style samrat back.....,Karthi Subbaraj thank you for bringing our style Samrat back.
2025-05-01T16:30:24.738860,Anna marana mass waiting from kerala.... Thalaiva love u,"Brother, I'm eagerly waiting for Marana Mass from Kerala.... Thalaiva, I love you."
2025-05-01T16:30:29.294206,19k Haters Idhukkum mela eppadi da trailer yeddukanum Button irukku nu press panniradhu haaaaaa,"""How can there be 19k haters for this? There's even a button to press for the trailer, haaaaaa"""
2025-05-01T16:30:33.818727,"Evergreen superstar ,thalaivar mass intha vayathilum,make up irunthalum set aka vendumallava,thalaivar unmayilaiye marana mass.","The evergreen superstar, the leader is still amazing at this age, even with makeup, he should be ready, the leader is truly a deadly mass hero."
2025-05-01T16:30:42.395973,Samma stylaruku thalaiva. Padam kandipa hit daa. Jai thalaiva from ntr fans. Andra,"You are truly stylish, leader. The movie will definitely be a hit. Hail the leader from NTR fans in Andhra."
2025-05-01T16:30:46.360168,yepavum single star thaaa athu ..enga super star thaaaaa,as usual it's just a single star but our superstar is the real deal
2025-05-01T16:30:52.396825,Oh my goddd thalaivaaaaaa theriiiii masssssssss,"Oh my god, leader, it's so awesome."
2025-05-01T16:31:00.265804,"Thalaivar verithanam! Rombha thanks ya Karthik Subburaj. Dei Ranjith, paathu katthukka da pikkaali payale.","Leader is a legend! Thank you so much Karthik Subburaj. Hey Ranjith, watch and learn you mischievous boy."
2025-05-01T16:31:04.957450,Mass thalaivar and karthik subaraj Vera level movie sure,"Mass hero and Karthik Subaraj have made a truly outstanding movie, for sure."
2025-05-01T16:31:09.822100,Mass petta pongal ..... 1995 Batcha Pongal 2019 Petta Pongal,"Massive Pongal celebration... Pongal in 1995, Batcha Pongal in 2019, Petta Pongal."
2025-05-01T16:31:13.406020,100 + times watch pannunga raise ur hand,Raise your hand if you've watched it more than 100 times.
2025-05-01T16:31:17.973902,Lighta adanga maaru bgm maathiri theriyuthu,"It feels like a subtle, changing background music."
2025-05-01T16:31:22.377820,Sema...last dialogue awesome....sanda pottu edukku saaganum...neenga daa diwali hit tu..,Wow...the last dialogue was awesome...you have to fight and win...you are the Diwali hit.
2025-05-01T16:31:27.469324,Nice But pesura dialogue onnum puriyala romba unnipa ketka vendieruku... Music over loaded,"Nice but I couldn't understand any of the spoken dialogue, it was very loud to hear... The music was over loaded."
2025-05-01T16:31:31.918306,BGM asusual therikka vitaru Sam cs,The background music as usual is outstanding Sam cs.
2025-05-01T16:31:35.757271,Entha Diwali Kaithi Diwali,This Diwali is Kaithi Diwali.
2025-05-01T16:31:40.909281,"Trailer nalla dhan iruku, theva illama en #BIGIL kooda clash-u.","The trailer looks good, but there's no need for it to clash with my #BIGIL."
2025-05-01T16:31:46.756433,Bigil kuda realsee panatha da unga padam odathu,Your movie won't run even if you release it with Bigil.
2025-05-01T16:31:50.681756,Waiting for lokesh kanakaraj Thalapathy 64 Thalapathy makkal selvam 2020 summer boxoffice,"Waiting for Lokesh Kanakaraj's Thalapathy 64, Thalapathy's public celebration, summer 2020 box office."
2025-05-01T16:31:54.980038,Indha padathoda trailer eh indha level la irukkunna apa thalapathy 64 padathoda trailer,"If the trailer of this movie is at this level, then imagine Thalapathy 64's trailer."
2025-05-01T16:32:00.346583,Screenplay vera level laaa iruku.... Waiting to saw ..,The screenplay is on another level... Waiting to see...
2025-05-01T16:32:05.530441,Thalapathy 64 Director Lokesh Kanagaraj Like Pannunga Actor Karthi Like Fans,Director Lokesh Kanagaraj makes Thalapathy 64 similar to actor Karthi and fans love it.
2025-05-01T16:32:09.596519,Commercial kuppai igil Ku thriller story Kaithi eh paakalam,Let's watch the commercial trash thriller movie Kaithi for the story.
2025-05-01T16:32:13.409635,Kaithi trailer ah paarthutu Thalapathy 64 ku Verithanama wait pandravanga like pannunga,"After watching the Kaithi trailer, people are eagerly waiting for Thalapathy 64."
2025-05-01T16:32:17.343202,Dislike potavan ellam anil fans pola,Those who dislike are all like Anil's fans.
2025-05-01T16:32:21.779425,Next bigil movie Ku waiting pantravanga,We are eagerly waiting for the next Bigil movie.
2025-05-01T16:32:25.989211,Idhuku dislike pota naainga ratham kakki saavuvanunga....,Those who disliked this will die spitting blood....
2025-05-01T16:32:30.910580,Ellarum kaithi =like bigil=cmt. Than soldranuga thavira oru payanum trailer pathi pesa matranuva,Everyone is saying Kaithi is like Bigil but no one is talking about the trailer you showed.
2025-05-01T16:32:37.295658,Bigil Ku wait panravanga like podunga,"People who are waiting for Bigil, please like."
2025-05-01T16:32:42.688482,Kaithi verithanamlast dialogue ...saavuratha erunthalum sanda poittu saganum sir..bayanthu kala vilunthu saga kudathu,"In the last dialogue of Kaithi, even if you are about to die, you must fight and live, sir... you should not live in fear and collapse."
2025-05-01T16:32:46.242524,Bigil : ivanum equalava maintain pannrana,Bigil: he is maintaining equality too.
2025-05-01T16:32:49.975066,FIRST DAY FIRST SHOW FOR KAITHI MOVIE,First day first show for Kaithi movie.
2025-05-01T16:32:54.498622,Diwaliku sambavam eruku Like-kaithi Cmt-bigil,There is an event for Diwali like Kaithi and Cmt-Bigil.
2025-05-01T16:32:59.034781,Trailer Vera level,The trailer is another level.
2025-05-01T16:33:02.419038,Padam blockbuster nu soldravanga oru like,"Those who call the film a blockbuster, give one like."
2025-05-01T16:33:06.794012,Nice attempt ... heroine illama ...,Nice attempt... without a heroine...
2025-05-01T16:33:11.538594,Semma semma semma semma semma semma no words vera level,"Wow wow wow wow wow wow, there are no words, it's on another level."
2025-05-01T16:33:15.985666,Ithu Ena BigBoss promo va da like comment nu vilayaditu irukinga,"What is this BigBoss promo, you guys are playing around asking for likes and comments."
2025-05-01T16:33:19.790898,Best Wishes From MAMMOOTTY FANS KERALA,Best Wishes From MAMMOOTTY FANS KERALA
2025-05-01T16:33:23.497563,213 dislike idhuku enna korachal mass Kaidhi,What is the problem with 213 dislikes? Mass Kaidhi is amazing.
2025-05-01T16:33:27.844181,Bigil padathuku sangu utha verila irukanda kaithi,There should be blood on hand for the movie Bigil like Kaithi.
2025-05-01T16:33:32.361933,1:06 Dheena fans hit like,1:06 Dheena fans hit like
2025-05-01T16:33:37.712732,Karthi Anna sema mass.intha diwali kaithi than first pakkanum.kola Massa iruku trailer,Karthi brother is amazing. I should watch Kaithi first this Diwali. The trailer looks awesome.
2025-05-01T16:33:42.215496,Like - Bigil Comments - Kaithi Deepavali2019,Like - Bigil Comments - Kaithi Diwali 2019
2025-05-01T16:33:48.118865,Tharamana padam pola ....ok ...apana next lokesh movie...thalapathy 64 solave vendam...,It looks like a good movie....ok...then next lokesh movie...no need to say thalapathy 64...
2025-05-01T16:33:52.523850,Real competition Kaithi and sanga tamilan Nega rendu perum orama poi vilaiyaduga -Bigil,The real competition is between Kaithi and Sanga Tamilan. Both of you should go and play together - Bigil.
2025-05-01T16:33:56.399090,Trailer paithu mersal anivnga like podinga..,Please like the trailer of Mersal.
2025-05-01T16:34:02.969752,Bangam da saami.... Vera level trailer baa..pakka mass ....bgm verithanam,"The trailer is amazing, my lord.... It's on another level.... Absolutely mass.... The bgm is stunning."
2025-05-01T16:34:08.968828,Dislikers please step back 2K19 #Kaithi Diwali,"Dislikers please step back, 2019 is the Diwali of Kaithi."
2025-05-01T16:34:13.450103,Deii Peasmmma Iruka bigil ku tickets illana pakalam illana tamil rocker thaa,"Hey Peasmmma, if there are no tickets for Bigil, we can watch it or else Tamil Rocker is the only option."
2025-05-01T16:34:17.303431,"Dei,bigil padathuku munnadiye release pannuga please","Hey, please release the movie Bigil soon."
2025-05-01T16:34:23.837172,Thalapathy fan ah slren Kandippa Bigil padathuku Competition ah irukkum,"Definitely, if you are a Thalapathy fan, there will be competition for the movie Bigil."
2025-05-01T16:34:27.924975,Verithanam kaithi vs bigil kandippa rendum Blockbuster hit,Definitely both Kaithi and Bigil are blockbuster hits.
2025-05-01T16:34:32.853661,"Trailer pathi edhana sollunga ya na, poll vachi nadathuranunga indha fan boys.. Like hu comment haam","Tell me something about the trailer man, these fan boys are running the show with their votes.. Like, comment, share."
2025-05-01T16:34:37.744028,Last dialogue bigil link agra madiri irukunu nenaikuravanga like here,The last dialogue is like a direct link to Bigil as some people think here.
2025-05-01T16:34:41.793217,Trailer eh anal parukkudu Film kandippa volcano daaaa,The trailer shows that the film will definitely be a volcano.
2025-05-01T16:34:45.810482,Potta thevidiya pasaga .. punda Vijay thayoli mavan,That idiot Vijay is a real scoundrel.
2025-05-01T16:34:51.057569,intha diwali namma....panam ellam padathukaa(Bigil & kaithi ) kaali aedum pola...,This Diwali we... seem to be spending all our money on movies (Bigil & Kaithi)...
2025-05-01T16:34:55.124140,Sanda poddu saavanum Saavalam saavalam jamaththa,"The fierce storm will destroy everything, destroy everything in an instant."
2025-05-01T16:34:58.510913,thalaivan ennaikumey mass thaan kaithi vera level,"The hero is always mass, Kaithi is next level."
2025-05-01T16:35:02.914508,Sanda potu jeinga thaniya jeigathinga ... VJ sir,Fight alone and win alone... VJ sir.
2025-05-01T16:35:07.073453,Ipdi muttathanama padam edunga. . Urula naainga vettitu savuthunga,Make such stupid films. . They'll kill you by rolling.
2025-05-01T16:35:11.159875,#Suriya Anna Fans Always Support #Karthi Anna,Suriya's fans always support Karthi.
2025-05-01T16:35:16.798692,"Nalla irukku, but yengaa anna oda bigil kuda potti podaa konjam yosingaa paaaa","It's good, but brother, with your bigil, you could have made it a little more lively."
2025-05-01T16:35:21.203294,Karthi Anna # Surya Anna fans hit like,Karthi brother and Surya brother fans hit like.
2025-05-01T16:35:25.902286,yavanachum trailer paarthi yeppudi irukunu comment pandrangala.... like kaithi comment bigil.... pottudu irukanuga....,"""Has anyone seen the trailer and commented on how it looks... like Kaithi commented on Bigil... they are mocking it..."""
2025-05-01T16:35:30.204708,Ayayo bigil aprm release panratha idea iruka lokesh gaaru,"Oh no, do you have any idea when Bigil will be released, Lokesh sir?"
2025-05-01T16:35:33.915015,1k + comments in just 12min..,Over one thousand comments in just twelve minutes.
2025-05-01T16:35:38.848941,When AJITH fans turn into Broker Mama for Kaidhi.....Dai Mama's Kaidhi yum Engaluku Jeikanum #THALAPATHY64,"When AJITH fans become Broker Mama for Kaidhi, we also want to win Mama's Kaidhi. #THALAPATHY64"
2025-05-01T16:35:43.991482,Sagaratha erunthalum sanda pottu saganum sir.... Bayanthu kaal la vilunthu saga kudathu.. Kola mass Karthi veralevel,"Even if you fall down, you have to fight and get up sir... Don't lie down scared in the battlefield.. Karthi is at a killer mass level."
2025-05-01T16:35:49.049386,Last dialogue semma karthi Anna .... Nala panirukenga ....,"The last dialogue was amazing, Karthi brother.... You did well...."
2025-05-01T16:35:54.148505,Ajith fans like here Kaithi,Ajith fans like the movie Kaithi here.
2025-05-01T16:36:00.664975,Trailer Bgm vera level ... Padam pakkava irukapothu Diwalikulaa fdfs,The trailer BGM is on another level... I can't wait to watch the movie on Diwali first day first show.
2025-05-01T16:36:06.437522,"Waiting for kaithi, bigil and sangathamizhan most important marana waiting for Thalapathy 64","Waiting for Kaithi, Bigil, and Sangathamizhan, but most importantly, the deadly wait for Thalapathy 64."
2025-05-01T16:36:11.279253,Sam cs BGM விக்ரம் வேதா- thananananaaa.... thanananana... கைதி- thaararaa thaararaaa,Sam cs BGM Vikram Veda - thananananaaa.... thanananana... Kaidi - thaararaa thaararaaa
2025-05-01T16:36:15.462181,"Lokesh Kanagaraj fans, leave a like","Lokesh Kanagaraj fans, click the like button."
2025-05-01T16:36:19.911620,"Trailer Semma , Trailer pakka vantha Thalapathy fans mattum like pottu du ponga","The trailer is amazing, only Thalapathy fans liked the trailer very much."
2025-05-01T16:36:24.684331,Kadasi punch bigil padathuku oda clash kaga sonna pola irunthuchu,It seems like the next release was supposed to clash with the movie Bigil.
2025-05-01T16:36:28.991575,1:36 thaa Marana verithanam dawww,"1:36 is the time of death, damn."
2025-05-01T16:36:33.864916,All Karthi Anna Fans mass Diwali Nammaldhu dha otha Verithanamana sambavam iruku...,"All Karthi Anna fans, our Diwali is going to be a truly special and grand event."
2025-05-01T16:36:38.718271,Kaithi.. FDFS pakkanumnu ninaikkira fan's LIKE Podunga..,"I want to watch Kaithi on first day first show, fans please like this post."
2025-05-01T16:36:43.975571,"Kaththi , poojai maari Bigil , kaithi hit aagum","Kaththi and Poojai were hits, and Bigil and Kaithi will also be hits."
2025-05-01T16:36:49.464242,Fdfs ku poravaga like poduga,Press like when you go for Fdfs.
2025-05-01T16:36:54.228566,Yanada....last la... Bigil ku ... Reply pana..maari irukayy,Yanada... at the end... please reply to Bigil... looks like that.
2025-05-01T16:36:58.334577,Verithanamana trailer aiyoo Diwali kaithi Diwali,"The trailer is truly amazing, aiyoo Diwali, Kaithi Diwali."
2025-05-01T16:37:03.840318,Asuran padam style la sollanumna.... Yennaya trailer eh ippudu irukku,If you want to talk about the style of the movie Asuran... just look at the current trailer.
2025-05-01T16:37:07.538324,Dipavali vettri nayagan Thala fanzz full support for kaithi,Diwali victory hero Thala fans fully support Kaithi.
2025-05-01T16:37:11.924494,Karthi Anna fans kill like button,Karthi's big brother fans should smash the like button.
2025-05-01T16:37:17.837464,I am thalapathy veriyan karthi sir vera level,"I am a huge fan of Karthi sir, he is on another level."
2025-05-01T16:37:22.036117,What a stunning visuals Karthi therikka vitrukaru Lokesh kanagaraj,"What stunning visuals, Karthi is shining under Lokesh Kanagaraj's direction."
2025-05-01T16:37:28.321924,KaithiDiwali Karthi acting veriya irukum pola,It looks like Karthi's acting in Kaithi will be amazing.
2025-05-01T16:37:33.402480,savaratha iruntha kuda sanda pottu savanu sir payanthu Kalla vilunthira kudathu Karthi is back in action,"Even if he is injured, he should not fight and get hurt again. Sir, please don't let him fall. Karthi is back in action."
2025-05-01T16:37:37.851590,Omala ithula yarna bigil evana potinga sethinga,Who is the bigil in this Omala you've thrown and set.
2025-05-01T16:37:42.607084,Thalapathy 64 kkaa vanthu intha trailer pathavanga vijay fans like podunga .........,"For those who watched this trailer for Thalapathy 64, Vijay fans, please give it a like."
2025-05-01T16:37:46.985331,Verithanamaana sambavam waiting na thala fan thaan but thalapathy64kaaga marana waiting,It's an extraordinary event and I've been waiting as a true fan but the wait for Thalapathy64 is killing me.
